expiry,strike,option_type,bid,ask,open_interest,volume,dte,mid,half_spread,T,F,iv,k,w,weight
273,5940.0,c,179.03,182.74,14603.0,2471.0,273.0,180.885,1.855000000000004,0.7479452054794521,5056.41298757473,0.2697630000948795,0.16105179719679222,0.05442952550167633,0.774624305152445
350,4060.0,p,157.08,160.79,2843.0,4252.0,350.0,158.935,1.8549999999999898,0.958904109589041,5072.437312533472,0.2939984653005269,-0.22263846072984228,0.08288297030047341,0.623200985995883
350,4185.0,p,186.62,190.75,17035.0,2661.0,350.0,188.685,2.0649999999999977,0.958904109589041,5072.437312533472,0.29071923019565443,-0.19231473040204503,0.08104434186833936,0.7087800868376324
350,4310.0,p,221.81,226.43,19965.0,4587.0,350.0,224.12,2.3100000000000023,0.958904109589041,5072.437312533472,0.28880457231257756,-0.1628835302278272,0.07998035163295285,0.7991239282570158
350,4440.0,p,263.76,268.93,666.0,1700.0,350.0,266.345,2.585000000000008,0.958904109589041,5072.437312533472,0.2874506768506753,-0.13316705789935024,0.0792322248429287,0.9012491518187855
350,4565.0,p,308.24,313.96,12355.0,4638.0,350.0,311.1,2.859999999999985,0.958904109589041,5072.437312533472,0.28599388758507266,-0.10540292029655181,0.07843116796604961,1.0044881625418134
350,4690.0,p,355.63,361.92,3276.0,2996.0,350.0,358.775,3.1450000000000102,0.958904109589041,5072.437312533472,0.28372125327780606,-0.07838885188529558,0.07718962286721957,1.1047904560360848
350,4820.0,p,408.78,415.71,3820.0,3518.0,350.0,412.245,3.4650000000000034,0.958904109589041,5072.437312533472,0.2810025492753431,-0.051047506280974646,0.07571740121845089,1.2016588328898865
350,4945.0,p,465.89,473.53,16153.0,3105.0,350.0,469.71,3.819999999999993,0.958904109589041,5072.437312533472,0.2792938491320561,-0.02544446926880812,0.07479936700561618,1.283541023944909
350,5070.0,p,528.87,537.4,13192.0,4517.0,350.0,533.135,4.264999999999986,0.958904109589041,5072.437312533472,0.2784370474242932,-0.0004806167403918435,0.07434114049979544,1.3265181160582826
350,5200.0,c,466.84,474.5,6052.0,4816.0,350.0,470.66999999999996,3.8300000000000125,0.958904109589041,5072.437312533472,0.27284659089017577,0.024837191243898025,0.07138586782503241,1.2820718206437662
350,5325.0,c,418.47,425.54,1946.0,579.0,350.0,422.005,3.5349999999999966,0.958904109589041,5072.437312533472,0.2723715661383106,0.04859127725200519,0.07113751921704832,1.2098547227392158
350,5455.0,c,369.71,376.19,13168.0,2769.0,350.0,372.95,3.240000000000009,0.958904109589041,5072.437312533472,0.2704341758834444,0.07271118494155052,0.0701291101918225,1.1248330535784696
350,5580.0,c,332.29,338.34,2591.0,4923.0,350.0,335.315,3.0249999999999773,0.958904109589041,5072.437312533472,0.2715064814789109,0.09536734204973597,0.07068635430074072,1.0431147161833678
350,5705.0,c,293.78,299.36,19421.0,3752.0,350.0,296.57,2.7900000000000205,0.958904109589041,5072.437312533472,0.27004397656235396,0.11752154897055539,0.0699268828689403,0.9592303138465005
350,5835.0,c,251.08,256.06,6306.0,214.0,350.0,253.57,2.489999999999995,0.958904109589041,5072.437312533472,0.2648811354669879,0.14005283139503572,0.0672786454087624,0.8803875944406595
350,5960.0,c,221.51,226.1,17562.0,4927.0,350.0,223.805,2.2950000000000017,0.958904109589041,5072.437312533472,0.26442848930740437,0.16124904673377483,0.06704890160298252,0.8073299370123861
350,6085.0,c,191.17,195.31,5217.0,2063.0,350.0,193.24,2.0700000000000074,0.958904109589041,5072.437312533472,0.26163042558510596,0.18200529209600697,0.06563744618395968,0.7398270971753422
